a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11
4.0,50.0,4.0,800.0,70.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,307.30579907826734,7.255248231530577,628.8973124422489,282.8427124746191,70.71067811865477,0.9894546014980251,0.9991668202348719,0.9889279296405882,0.9889279296405882,0.9807957264760521
4.0,60.0,3.0,400.0,30.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,106.70340245773176,0.3037209941316909,246.74013824879685,98.20927516479829,32.736425054932766,0.9918277968570518,0.9976570867712855,0.9912745477826123,0.9912745478085797,0.9871050050657297
4.0,60.0,3.0,400.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,98.20927516479829,32.736425054932766,0.992585265452028,0.9976571373256777,0.9913542025233665,0.9913542025637117,0.989975519395356
4.0,60.0,3.0,400.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,98.20927516479829,32.736425054932766,0.9927949951090501,0.9976568130436572,0.9913803008292363,0.9913803008292363,0.9907625657340706
4.0,60.0,3.0,500.0,30.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,133.3792530721647,0.5932050666634587,300.0918394776627,122.76159395599785,40.92053131866595,0.9901541199123379,0.9970528609313394,0.9920362367076181,0.992036236746368,0.9794911452640263
4.0,60.0,3.0,500.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,122.76159395599785,40.92053131866595,0.9920045039262841,0.9970519619814147,0.9921115229912558,0.9921115229935583,0.9867430077389079
4.0,60.0,3.0,500.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,133.3792530721647,0.5932050666634587,281.04422043004365,122.76159395599785,40.92053131866595,0.9925171079612385,0.99706707228949,0.9921435209983892,0.992143521026555,0.9887143175305197
4.0,60.0,3.0,600.0,30.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,160.05510368659765,1.025058355194457,353.4435407065286,147.31391274719743,49.10463758239914,0.9879705558182432,0.9956092552739707,0.9922903031344055,0.9922903031344055,0.9716923617301914
4.0,60.0,3.0,600.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,160.05510368659765,1.025058355194457,340.1102073731953,147.31391274719743,49.10463758239914,0.990894202142035,0.9956118376231753,0.992361088691781,0.9923610887113603,0.9832427935418238
4.0,60.0,3.0,600.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,160.05510368659765,1.025058355194457,334.3959216589096,147.31391274719743,49.10463758239914,0.9917053712086661,0.9956107140188263,0.9923928210389724,0.9923928210409702,0.9864251287358952
4.0,60.0,3.0,800.0,30.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,213.4068049154635,2.429767953053527,460.14694316426034,196.41855032959657,65.47285010986553,0.987691393277631,0.9933878399547182,0.9920103156963361,0.9920103156963361,0.9733571017631336
4.0,60.0,3.0,800.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,213.4068049154635,2.429767953053527,446.8136098309271,196.41855032959657,65.47285010986553,0.9899466392616609,0.993386921037982,0.9920827981287299,0.9920827981287299,0.9822340397512017
4.0,60.0,3.0,800.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,196.41855032959657,65.47285010986553,0.9905966404900267,0.9933865339595984,0.9921139675050012,0.9921139675050012,0.9847720929905059
